Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
2419,B0089SPDUW,A3KCWQMEOLRC2U,"R. Richardson ""Home Theater Geek""",0,0,3,1335657600,Nice smooth flavor - but not strong enough for me,"Too mild for me... I like a strong flavor. My wife likes this coffee. Has enough flavor and boldness to keep it enjoyable and not feeling like water downed coffee. If you like strong, bold coffee, you will be disappointed. For a mild coffee, I found this good, but not good enough to warrant the higher cost over many of the other brands.<br /><br />I will not be re-ordering Caribou Mahogany. My wife prefers Donut Shop brand over this. Again, not strong enough for me, but still makes a good cup of coffee."
2421,B0089SPDUW,A3JXSK9WWJU7RT,R. Balakir,0,0,4,1335139200,Caibou mahogany-k-cup,"I've sampled many different k-cup coffe types. I prefer a really robust coffee and Carbou mahogany really dosn't provide that. I would cassify it as medium roast coffee with a smooth melow taste. If that is what u are after , then give this blend a try."
2422,B0089SPDUW,AEGL3OL0L6C0B,"Robert Kirk ""Steve K.""",0,0,4,1334102400,"Excellent presence, not too smokey, smooth finish.","No bitterness.  A strong, full-bodied, cup but does not taste like ashes.  Smooth, very drinkable.  If you like bold, dark coffee, this will please."
2428,B0089SPDUW,A2AM935YUELTVQ,Brenda,0,0,4,1325808000,A bit too strong for me,My husband enjoyed this coffee. We usually use Newman's Extra Bold but thought we<br />would try something different. It was a bit too strong for me; I prefer Newman's. But it was<br />still good.
2429,B0089SPDUW,A3MYNUIK9ZZHHZ,L. Everhart,0,0,3,1325376000,not my cup of coffee,"This coffee is inoffensive, but not strong enough for my tastes.  I do use cream, and I'm sure that makes a difference."
2430,B0089SPDUW,A1BQDW64U8VMPW,Telcomguy,0,0,4,1323561600,Nice balanced taste,"I like strong coffee, but I don't want it to taste burnt or have an acidic after taste. Caribou Coffee's Mahogany is full bodied with a nice balance of dark notes and acidity.  It's one of my ""go to"" coffees when my favorites like Coffee People's Wake Up Call are out of stock."
2431,B0089SPDUW,A288G5GZV0A3PN,Godivaobgyn,0,0,4,1323475200,Great taste. Not bitter.,I like my coffee strong. This is the first brand that I have tasted that provides the kick I need without the bitterness. I keep my pantry stocked with Mahogony and I do not share!
2443,B0089SPDUW,A2491PZ4O3IRRE,"chezsan ""chezsan""",1,2,3,1319241600,Good coffee,"This coffee is not really bold in my opinion - it falls more along medium roast flavor. It's a decent, smooth coffee, but I didn't think really bold. Like all k-cups though seriously overpriced!"
2444,B0089SPDUW,A34Q9ELBWNHOEK,Strong coffee lover,0,1,1,1335139200,Disapointed,"If you like strong coffee, as I do this coffee is over rated. I found it weak, with a sickening after  taste."
2445,B0089SPDUW,A382TASR3P6LTR,Aodhan51,0,1,3,1327363200,Full bodied but bitter,"This coffee is very full bodied, and has a great aroma; however, it is the only K-Cup coffee I've had that has a bitter aftertaste. I would still drink it if someone offered me a cup, but I won't buy it again."
2448,B0089SPDUW,A15WR69VD5E5I1,"Joel OConnell ""PhantomJoel""",0,1,4,1318032000,Smooth But Flat,"This coffee is very smooth but rather flat compared to Starbuck's brews.  It doesn't have any bite to it.<br />If you like a mild coffee, you will enjoy this one."
2449,B0089SPDUW,A1R7E9MD733HX,J. Douglass,0,2,1,1339632000,Didn't like it,"Honestly, I'm not sure why so many folks like this coffee in their reviews.  It's a little weak but mostly just doesn't have a rich flavor.  It is really missing something.  I drink coffee black.  Maybe it tastes better with cream and sugar?  Before buying this coffee, I had been drinking Starbuck's French Roast and Folger's Black Silk, both of which taste SO MUCH better than this coffee."
2453,B002JX7GVM,A2N3GDH2PU1C0E,Angela,1,1,3,1350259200,BEWARE...INGREDIENTS HAVE CHANGED,"We loved this product and I just received my new order.  I noticed the packing changed which made me check the label.  The ingredients and NUTRITIONAL INFORMATION HAS CHANGED!<br /><br />Old Ingredients & Nutrition (sample)<br />Natural Coconut Water<br />Natural Pineapple Juice<br />Cane Juice<br />Vit C.<br />Natural Fruit Flavor<br />Sodium 115mg<br />Potassium 299mg<br />Sugar 16g<br />Vit C 172%<br />Calcium 1.3%<br />Iron 1.8%<br /><br />New Ingredients & Nutrition (sample)<br />Coconut Water<br />Pineapple Juice<br />Sugar<br />Ascorbic Acid<br />Natural Flavor<br />Sodium 45mg<br />Potassium 425mg<br />Sugar 20g<br />Calcium 2%<br />Iron 0%<br />Magnesium 2%<br />Vit C 210%<br />96% Juice<br /><br />Maybe the new box is misprinted as it says 96% juice and the packaging clearly says ""a splash of pineapple and other natural flavors"".<br /><br />No thank you...I'll be cancelling my subscription.  I don't why the change."
2454,B002JX7GVM,A1XYATUTPV7MN9,"Dr. Mom ""Crazy Mom Naturopath""",1,1,1,1350000000,New formulation for 10/2012 is not good at all!,Please contact the manufacturer and ask them to change back to the old formula if you love this product! We just cancelled our subscription of 8 cases per month because the new formula is disgusting! Not buying again unless the change back to the old version!
2461,B002JX7GVM,A1BOIDHY9SUL7T,Anakasha,1,1,4,1275868800,Not a sports drink,"I started drinking coconut water when it was suggested to me by a friend.  I never really loved the taste of it, but I spend a great deal of time in the desert and I just can't seem to suck down enough water without getting waterlogged, so I was excited when I found flavors.  I know that recently it's become trendy and much harder for me to find, but my friends have been drinking it for years, as has my yoga instructor, and they highly recommend it for drinking not only for sports, but also to keep hydrated.  Plus, it's done wonders for my always dry skin.<br /><br />If nothing else it's a great avoid a hangover cure if drunk before going to bed, and if your partied too much to avoid being sick it seems to work much better than Pedialyte to get your electrolytes back in balance."
2464,B002JX7GVM,A2IWN2E52HLQWA,"Margaret W. Finley ""pezgirl""",7,10,2,1284336000,why add sugar?,"Ugh....I tried this as a replacement for the Coconut Water with Pineapple that was available before in the automatic ship program.  This stuff is awful.  It's got added sugar, which is not needed at all and actually makes the drink taste pretty gross.  Never getting this stuff again.  (And I do love coconut water, in general, as it is a fantastic hydrator and tastier than Gatorade...well, usually.  Not this stuff.)"
2467,B002JX7GVM,AN9E7KAWWF95Q,ChristineThomson,0,0,2,1348963200,Terrible flavor,"Almost gagged at first taste. I have used other coconut based products (water, milk, cooking oil, etc) and this is the first time I have been disappointed. My teenage kids hated it. My son is health food nut and drinks all the protein shakes and he couldn't stand it. I am sure Done is not the healthiest, but one you try that, there is no comparison in flavor tolerance."
2471,B002JX7GVM,A3VE6XC5SJV3ZL,desiree baker,0,0,3,1299801600,Definitely Pineapple,"To me, this tastes more like pineapple juice than coconut.  There is an underlying hint of coconut, I know the water isn't strongly flavored, but I wasn't expecting so much pineapple.  This is tangy and sweet.  It is alright.  Package is smaller, but I don't think I could handle too much more of it in one sitting.  I am not thrilled with their unflavored coconut water, it is too tangy/sour to me, so with the pineapple it helps cover up that funkiness for me.  Not sure I'd buy this again.  Still in search of the one I first tried and fell in love with, but so far not finding anything as light and fresh tasting."
2472,B002JX7GVM,A3251RBTBBYII9,"E. Logan ""el""",0,0,3,1282089600,Coconut Water w/a Splash of Pineapple,"I didn't expect coconut water with a splash of pineapple juice to taste quite so salty, even if it does replace electrolytes, so that was off-putting.  It's not really bad, especially over ice, but I won't be ordering any more of it."
2473,B002JX7GVM,A3FQGZM60R46S5,Kathy Wright,5,8,3,1261612800,Plain is better,"This is good but not as good as the standard coconut water in this brand.  The container is smaller, there is no straw, and I like the taste of the plain one better.  It is OK."
2474,B002JX7GVM,A2WONWXCQUDRQA,david v bircher,1,2,1,1308182400,Bleh... cane juice is 3rd on ingred. list.,"I've had Amy and Brians coconut water - yum!, Vico's plain in the tetra pack - great! (the ones in the plastic bottle and some in the larger tetra packs are from concentrate - blah and yuck- don't get those!) , and the ones in the glass bottles- green cover- can't remember the name, but pure coconut water -great too.<br /><br />This, one with pineapple- no good.  The added cane juice is superfluous to the natural sweetness of coconut water and pineapple juice.  It makes the water taste 'thicker' and not so healthy.<br /><br />I wish these brands can just stick to the name of the drinks in their ingredients! (i.e. coconut water and pineapple juice! - no more!)"
2475,B002JX7GVM,A1C760KGFSRI6F,Alexis Coxon,1,2,2,1266451200,"Maybe I just don't ""get it"" ...","I love coconut and pineapple, but I was not wild about the ONE Coconut Water with a Splash of Pineapple. It wasn't BAD ... it had a mildly coconutty (though not sweet) flavor, but it just wasn't anything special. It was rather bland, and I had a hard time finishing it as it started to warm up. Since I'm not a competitive athlete and don't have any great need to replenish my electrolytes, I'd rather just drink water."
2476,B002JX7GVM,A28OB1QLXN5BM6,"Karen Joan ""Siren""",1,2,4,1264550400,If You REALLY Like Sweet...,"...Then O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE is the drink for you.  I found this drink to be almost overpoweringly sweet as a standalone beverage.  According to the package, O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE contains natural coconut water, natural pineapple juice, cane juice, vitamin C, and natural fruit flavor.  Personally, with the coconut and the pineapple, I think they could have left out the sugar cane.<br /><br />However, when I paired O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE with a light snack of cheese and crackers, it became a very tasty, refreshing drink.  I, apparently, needed a little salt and/or savory to make O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE completely palatable.  With the afore mentioned snack, the O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE is really delightful.  I can also see it being very invigorating on a hot summer today (not so much with the cold winter weather).<br /><br />O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE comes in a handy 8.5 oz box with a place to punch a straw through.  This type of packaging is nice if you are on the go or have kids.  Just throw it in your bag and go.<br /><br />Prior to this experience, I had not heard of coconut water.  On the packaging it says ""O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE is a blend of the natural water from inside a young, green coconut and sweet, golden pineapple juice. It has five essential electrolytes, more potassium than a banana, no fat, no cholesterol, and no preservatives.""  Huh...who knew you could drink a green coconut?  Educational and a good source of potassium.  Being allergic to bananas, it is always good to have another source.<br /><br />Overall, I would not drink O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE by itself in the middle of winter.  But together with non-sugary snack or in the high heat of summer, I would definitely give O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE another try."
2477,B002JX7GVM,A3T5NSG7LMRY0A,Michael Gmirkin,1,2,4,1264464000,Tasty.,"This seems like a pretty straightforward drink. It's coconut juice and it's pineapple juice, with a bit of sugar and not much else.<br /><br />They claim it's a good source of potassium and electrolytes.<br /><br />For me it was pretty tasty. Granted it was also very sweet. Is it a ""health drink""? I don't know if I'd go that far. It has Vitamin C and trace amounts of Calcium / Iron, but not much else other than sugar.<br /><br />For what it is (something sweet to sip), it's pretty good."
2478,B002JX7GVM,A2VEJ0MRALHE41,mbs80,0,1,3,1298937600,"Smaller-than-usual package size, overly-sweet taste","My top line advice: If you want coconut water with a touch of pineapple, get the Vita Coco, not this one.<br /><br />Size: The size is 8.5 fl oz per package. I didn't pay close attention when ordering, and expected the larger, 11.5 oz size. Not a big deal, and was my fault, but it's a little too small to be useful.<br /><br />Taste: Ick. I love coconut water. I love pineapple juice. I love lightly flavored coconut water. This tastes like none of the above. The flavor is sickly sweet (ingredients included added sugar), and with none of the nice mellow coconut flavor of other coconut waters I've tried. Might as well be a processed kids drink.<br /><br />Alternatives: While I actually prefer O.N.E.'s regular, unflavored coconut water over other brands, the Vita Coco coconut water with a splash of pineapple is far superior to this one. It comes in a larger package, doesn't have added sugar, has more vitamins and nutrients (this one is diluted with sugar water), and tastes like you're drinking it fresh on the beach. This one is just...not great."
2479,B002JX7GVM,A137YN42MHHIVX,Rob S.,0,1,3,1264636800,Not what I expected!  Interesting taste,"I wanted to try this juice as I'm a big fan of coconut flavoured products.  Given that it claims to have a ""splash of pineapple"", I was expecting a light pina-colada flavour.<br /><br />On opening the package, I could smell the hint of pineapple, and I'd say the taste of pineapple is a bit stronger than the coconut water.  Probably because I've mostly tasted coconut milk and not water, I'd say this was nothing like what I expected.  It's not bad for thirst quenching, but it wasn't my favourite drink in terms of taste."
2480,B002JX7GVM,A2690VEUY5C6WV,"kcfan ""Rio""",3,6,3,1284163200,Not as healthy as you would think,"hi every one I just wanted to share some of my experience with you about this product. First off all it taste pretty good but its kinda sugary and salty. Its an ok drink but when you think about it and you compare it to others this drink is not as healthy as others. Its more like a juice drink than a healthy one. Compared to Vitacoco it has more calories, twice the sodium, half the potassium and almost half the vitamin C. This drink also has less magnesium, phosphorous, and 4 times less calcium. The only this the drink does have over Vitacoco is the 1 less gram of sugar. Overall pay the extra price and get a better drink for your body and if you dont believe me go to the websites and check the facts below or check it out on their web site.<br /><br />O.N.E. COCONUT WATER WITH SPLASH OF PINEAPPLE<br />Calories: 75<br />Fat: 0<br />Cholesterol: 0<br />Sodium(115mg): 4.8%<br />potassium(299mg): 8.5%<br />Carbs(17g): 6%<br />Fiber: 1.2%<br />Sugar: 16g<br />protein: 0g<br /><br />vitamin c: 172%<br />calcium: 1.3%<br />magnesium: 0%<br />phosphorous: 0%<br />Iron: 1.8%<br /><br />COMPARED TO<br /><br />VITACOCO WITH SPLASH OF COCONUT<br />Calories: 80<br />Fat: 0<br />Cholesterol: 0<br />Sodium(40mg): 2%<br />potassium(740mg): 19%<br />Carbs(21g): 7%<br />Fiber: 0%<br />Sugar: 21g<br />protein: 0g<br /><br />vitamin c: 240%<br />calcium: 5%<br />magnesium: 10%<br />phosphorous: 5%<br />Iron: 0%"
2481,B002JX7GVM,A1B4MIXYVIKMU2,"D. Truong ""Duke of New Mexico""",1,3,2,1282176000,Just didn't taste good to me,"I'm usually into Pineapple and coconut drinks, but this drink just didn't taste all that great to me. The taste doesn't resemble anything close to a 'Pina Colada' flavor and it was actually difficult to taste the pineapple or coconut in it.  It just tastes tangy and a little sour... like water that has a bit of sugar and sour-ness to it. Yeah, not really a taste I crave. I'm not sure if everyone had this reaction to this drink, but it just didn't appeal to me. I really wanted to like it though, because as I said before... I usually love pineapple coconut drinks."
2482,B002JX7GVM,A2MVPY9XVYST9H,"D_Strasse ""D_Strasse""",1,3,2,1264636800,Bland,"This product is billed as an all natural anti-oxident and electrolyte replacing beverage.  Sort of like all-natural Gatorade with anti-oxidents.<br /><br />Like a sports beverage, it too is also kinda bland.  I love some of the Gatorade flavors, some not so much.  This drink falls into the not so much category for me.<br /><br />It is sorta sweet, sorta pineapple-y, and also sorta bland.  My wife commented that it has a slippery feel in her mouth, like the glass had soap in it still.  I didn't think it was that bad but the drink really didn't appeal to me.<br /><br />In the end, yes, this drink is probably much better for you than a glass of apple juice and definitely better than some sugar infused punch.  But as a sports drink, I think I'll stick with plain old gatorade; it's cheaper and contains fewer calories per serving.<br /><br />If going the all natural route with your juices/drinks is of the utmost importance this may be something to consider and bump this review to 3 stars."
2483,B002JX7GVM,A2HTPS0JV3Q8ZD,"Michael D. Briggs ""Dark_Psion""",0,2,2,1264550400,Needs a bigger splash,"I received a single 8.5 once container of ONE Coconut water with a splash of Pineapple as part of the Amazon Vine program for review.<br /><br />It would have been nice if it had come with a straw, especially considering the price of the product. Now as to the ""Splash of Pineapple"", well it must not have been a very big splash, because I never did taste any pineapple. So what did I taste? It is hard to describe. It doesn't taste like coconut or cane sugar or any ""Natural Fruit flavor"".<br /><br />To be honest, it tastes like water,...sort of. Like water with an odd, undefinable extra flavor. It's not a bad flavor or a good flavor, it's just Meh! flavor. I don't care how ""healthy"" this drink is supposed to be, for it's price, it should have a better flavor, or just have a flavor.<br /><br />And as a ""thirst quencher"", it doesn't equal up to Gatorade or even a Lemonade. I feel a glass of tap water would do just as good as job to quench your thirst."
2484,B002JX7GVM,AS6SH2JM2YY3H,R Schmidt,1,4,2,1264636800,Pineapple flavored coconut water from Indonesia... there's something we really need!,"Coconut water with a hint of pineapple, shipped to the US from Indonesia, packaged in (usually) non-recyclable, disposable containers, and catering to the... sports drink market (""good source of electrolytes"")?<br /><br />I took a  8.5 ounce container and poured 6 servings, for 4 teenagers and 2 adults.  First impression?  The teens (serious athletes) were not told what the drink was, but I did mention that it was being marketed as a potential sports drink.<br /><br />The result?  No negative votes, but no one would choose it over existing drinks.  Everyone recognized the pineapple flavor instantly.  ""It leaves a strange feeling in my mouth,"" one teen said.  This was probably the coconut water; it had a residual flavor and feel.<br /><br />There was no straw included with the package, so the opening and pouring needed the assistance of a fork or knife.  It's mostly (cane) sugar water, so why bother?<br /><br />But the biggest issue is the waste.  Coconut sugar water from Indonesia?  What's the carbon footprint of this product?  And the container has 2 ""recycle"" symbols on it, but, like milk cartons, it is difficult to find a community that will actually keep them out of the landfill.<br /><br />Bottom line?  It's not that tasty, being little more than sugar water, and the transport and packaging waste really don't fit into a culture (for me) focusing on sustainability."
2490,B0027IQC5K,A123G253XL4O17,Flower w/ thorns,1,1,4,1277078400,Great product if you are willing to do the work,I think this is a great product but my picky dog gets tired of it after a week.
2493,B0027IQC5K,A1HTP3GJYF26RI,"Edward S. Golden ""nedlog""",0,1,4,1339113600,Sojos original,I didn't mean to order a 40-pound bag. But I did. Wow. That's a lot of food. Be sure to mix it with protein or else you dog will suffer a bit of internal distress.
2494,B0027IQC5K,ADF5WNMEPD5KT,D. Geiger,4,17,1,1164672000,Caution - poorly balanced nutrition!,"Sojo's diet lacks calcium, and if fed as directed will cause severe metabolic bone disease in your dog.  This diet requires supplementation with a balanced calcium/phosphorous additive to be safe."
2496,B001EO6AWS,A148Z6ODSMC7SL,Atheist,1,1,3,1310860800,IT'S OK FOR SOMETHING DIFFERENT,"It doesn't have a whole lot of flavor, but most light roasts don't.  It does have a unique flavor, but is kind of rich and tiring, so I recommend you mix it with other coffees to make it taste better and make you other bland coffees taste a little better."
2497,B001EO6AWS,A1NZ5GYB1MXXLZ,Denise N. Davis,1,1,4,1291939200,Decent Light Roast Organic,"It seems most of the organic/shade grown/fair trade coffee is medium or dark roasted, so I've been having a hard time finding something that I like.  While this doesn't wow me like some other coffees, it's priced cheaper than those coffees and it's a good brew for when I'm not really paying attention to what I'm drinking (like when I'm working).<br /><br />I'm definitely going to keep this one around, and just switch to the expensive (better) coffees that I've found when I can really enjoy them.<br /><br />Compared to other coffee that's not organic/shade grown/fair trade, this is an average light roast.  Good, but nothing to get excited over.  It's worth purchasing over those coffees because of the growing practices."
2501,B000EIE7GQ,A9AR5T9OE95WU,B. Neilly,6,10,2,1280620800,theres better curry paste out there,"this paste is actually what first got me into thai curry, at the time i loved it, made it all the time, then i discovered a better brand of curry paste, hand brand curry paste, premium stuff, amazon doesn't sell :(, hint to amazon, stock it, but you can get it at [...], its based in seattle and they import everything from thailand, the flavor of hands brand is so much better the mae ploy, a huge difference, i went back to mae ploy after having hand brand and i didnt even finish my meal, very bland, boring by comparison, also as a side note, these are very small containers, i was used to buy the large ones at my local asian store, these are like 1/4 the size of those ones. not a good deal if you can find it locally."
2505,B000EH2AMA,ATL9DOGVXPOEE,J. M. Miller,2,2,4,1245628800,good stuff!,"In my quest to find snacks that are not empty calorie types, this is one of my new favorites.  Great taste, and although a hefty calorie count, the decent amount of protein makes this a good choice for eating on the run, if a real meal just is not an option!  VERY satisfying.  I also tried the white sesame crunch, and that is ok too, but this one wins for taste."
2519,B000RUI0MS,A2TPZW2V21LH2R,"metaluna00 ""Kim""",3,4,1,1309651200,"Misleading product!!! If you want no bees, then use it.","There's one important thing not mentioned on their label and that it is NOT for use in containers! Why hide that info? To make more sales, of course. You'll only learn that if you read their Q & A on their website. I studied the labels and opened the back label and it's never mentioned you can't use it on potted plants. Thanks Bayer...now I have to go back to the store to return it. I guess a lot of people have wondered why their potted flowers or roses died, not knowing it's because of this product. If you see your bees dwindle and disappear, then this is the reason. Will systemic products affect your fragrance of your flowers? After 3-4 years of use, they will not have a fragrance. Got earthworms? You wouldn't know unless you thoroughly dug through your dirt. AVOID THIS!"
2520,B000RUI0MS,AQZPV9FMCBFQR,"Michael E. Griffin ""Savu""",0,0,3,1340928000,Good for the leaves not for the Flowers,"The active ingredient in this sytemic is imidacloprid.  It is adbsorbed by the rose plant into the leaves, but not the flowers I learned recently online.  I have been using this stuff for years and obseved this, but put it down to my not giving the plant enough granules.  Unless you SPRAY the flowers with another product containing the insecticide, the Japanese beetles devour the rose flowers and leave th leaves alone.<br /> see link<br />[...]"
2522,B000RUI0MS,A3LBJPREB99CSY,"Roberta Beyer ""Birding Nature Store Owner""",7,11,1,1304208000,Avoid like the plague---contains product killing honeybees,"If I could give this product a minus 10 stars, I would.  There is now very strong evidence that chlothianidin which is in this product is one of the pesticides that is affecting honeybees and contributing to colony collapse disorder.  This US has yet to ban this pesticide, but it has already been banned in other countries. Avoid this product and any others containing clothianidin."
2534,B000G7UDPY,A3E2JDHE014VMU,J. Liu,1,1,2,1264636800,Tastes ok but has bits of shells,"The taste is good, but I found myself biting down on small bits of lobster shells more often than acceptable. This made me not want to finish my bowl of soup."
2535,B000G7UDPY,AQDFDAB8DN74Y,"Al Treder ""altreder""",1,1,3,1259625600,Unlisted ingredient of Baxter Lobster Bisque,"This soup is very good tasting if you like seafood, like I do. I am finally finishing my case of cans, because it is good food. However, I do not plan on getting any more of this particular product because every can has a little something extra: bits and pieces of chitinous shell, mostly from the shrimp but also a few hard pieces now and then from the lobster. They are small pieces, which means taking small spoonfuls and not biting down hard on anything, and don't eat the last spoonful. I find six to eight pieces of this debris in each can. Like I said before, I am finishing the case, because it is food and pretty good at that. But I just don't appreciate having to be that careful with my soup."
2536,B000G7UDPY,A1XTE3IHX65GTZ,"Olena_p ""Olena""",1,1,2,1234915200,Too watery,"It is ok soup, but I expected more, as I love lobster bisque and tried so many different kinds in different places. This one is very watery and I could not find any lobster there. I guess it is ok for the price, but I would NEVER buy this brand of the lobster bisque again."
2537,B000G7UDPY,A3EWJX7W1X7E79,David J. Smith,1,1,4,1200528000,Baxter's canned soups rule!,"This was actually a gift to my daughter (along with 3 cases of other Baxter's soups). She's of the opinion that Baxter's is absolutely the BEST canned soup on the Planet (of the soups she's tasted, which include the major American brands - she doesn't cook much). The Lobster Bisque rated just below Baxter's Scottish Smoked Salmon (which she rated the BEST EVER). (From my own perspective, and usually cooking my own food, I have to admit that the Baxter's soup line, for canned soup, is superior)."
2538,B000G7UDPY,AXO9YPRH0J9DM,J. Chang,8,12,3,1162598400,It's good for canned soup.,"For canned soup, it hits the spot decently.  There's definitely some lobster flavor and small chunks in it.  However, the whole thing tastes a little on the fishy side.  If I was served this in a restaraunt I think I'd walk out."
2539,B000G7UDPY,AHU9VCO8WMZ93,"Callem Like Isee'em ""Callem Like Isee'em""",1,2,1,1215907200,"Disgusting, nasty, inedible","I gave this product a one because zero wasn't an option.  This is like a can of generic tomato soup with some overcooked bits of fish scraps in it.  The only lobster in the soup was some shell.  It was salty, fishy, nasty and inedible.  Not only that, but 11 of the 12 cans were dented.  A complete waste of money.  Beyond disappointing.  It made me angry."
2540,B000G7UDPY,A1GRTRZHLX81FM,Donal Slentz,1,2,4,1204761600,Pretty Good,"This soup is pretty good, not great! I put some heavy cream (1-2 oz) and some Tabasco in it. I have had a lot better Lobster Bisque - But at a much higher price..."
2541,B000G7UDPY,A3C7TRHQX96NA8,Ed,0,1,1,1347926400,ugh,Saw this soup in the supermarket and bought a can. Opened can. Heated soup. Tasted soup. Dumped soup down drain. Rinsed mouth with mouthwash. Enough said.
2542,B000G7UDPY,A2UP2MW67RZIY1,M. A. Steed,0,1,3,1313971200,I've had worse but I've had better too.,"As someone who lives and dies by seafood I've had my fair share of lobster bisque. This stuff, while not completely horrible, needs some love before it's decent. The texture isn't quite there, not thin enough to be soup but not up to bisque level either. As for the taste, it's rather bad. A little on the bland side. As a Marylander I reached for the one thing that fixes all things seafood, Old Bay. Dumped in a liberal amount and stirred while still on the heat. The Old Bay added a nice taste that made it tolerable to eat. Doubt I'll be purchasing this brand again though."
2543,B000G7UDPY,A2PXYGDZ5U7TB1,"C. Glandon ""book huntress""",0,1,2,1278547200,As far as canned soups go,"As far as canned soups go this is ok. I was disappointed with the texture, extra unexpected bits (shell pieces) and overall quality. Having been spoiled by living in Maine for 20 years before relocating to the south, I tried different brands of canned bisque. I have come to the realization that Lobster Bisque is best when made fresh."
2544,B000G7UDPY,A392JXFKJ5GG17,Donna G. Spencer,0,1,1,1266019200,Bad tasting soup,"This is one of the worse tasting soups I've ever eaten. I hated it, and now I have a full case.  It tastes bitter to me, and my husband wouldn't even try it.  Only my cat was trying to reach it on the counter!"
2545,B000G7UDPY,A2PNOU7NXB1JE4,"Peggy ""pab920""",5,15,3,1171670400,Lobster Tomalley=health risk,"I advise you to do your own web search to determine how the health risk could affect you. The tomally functions as the lobster's liver and pancreas. However, even in the cold Scottish waters, dioxin and other harmful agents have been present and there are warnings for the general public. I was disappointed to discover this information, so I only ordered the mushroom and seafood flavors."
2560,B000ED9LDU,A3OJ2SQXBECEV1,Johnny Friday,0,0,3,1341964800,It would be a 5 if it weren't for the rocks.,"I have bought ground flax in the store, there was always a rancid aftertaste.  This is the best tasting flax I have ever had.  BUT, I have to throw it in the coffee grinder, and then pick out little rocks that are barely bigger than the seeds.  I found this out the hard way after using the seeds whole.  Nothing like working a bite trying to find where the rock you just bit is.<br /><br />After you grind, sift the powder and black stones will be evident.  I have about 1-2 per quarter cup of ground mixture.  Perhaps this is something you organic foodies are used to, I am not.<br /><br />I have only used 1 bag so far, so I cannot comment on whether or not the stones are in the others, but I highly doubt it was a fluke bag."
2563,B000ED9LDU,AT17C6CLPGIQD,Pj Dupuis,0,0,2,1326067200,good seeds but gravel bits,"I wasn't thrilled because I had to pick out tiny bits of gravel. The flax seeds themselves were fine, top quality. If it weren't for the gravel bits (that get through the sieve w/the seeds, I guess?), this would get 5 stars."
2568,B000ED9LDU,A16K03H4965EDV,"Paddy pooh ""paddy""",5,8,3,1226275200,a little expensive,It was my mistake - I thought there were 6 bags rather than 4. So the price per bag is much higher than what I pay at the local grocery for the same product.
2569,B000ED9LDU,A26SW43I0MXGGA,"Joan A. Adamak ""Joan  Adamak, Author and Book...",1,2,4,1270512000,"flax seed, recommended brand",The flax seed is packaged in separate smaller packages so that it can stay fresher longer and it was recommended by the flax cookbook I purchased.  This seed was cheaper than other brands I had checked on.  I am putting it away for any emergency that may arise.
2571,B000ED9LDU,AXO4PQU0XG3TG,Dwight,0,8,4,1187049600,It's bird seed.,"I hope that this is really as nutritious as the claims.  I chew on this like the Romans and Greeks and it gets stuck on my molars.<br /><br />These seeds were easier going down when sprinkled on top of crab and egg fried rice.  Go figure.<br /><br />I incorporated a 1.5 cup into the regular white loaf recipe from The Breadbaker's Apprentice and found that the addition meant more warm water was needed to hydrate the dough and I did not get much of a rise, so I baked the loaf with tin foil over the loaf pan and the bread rose to its usual height.  Since white bread is not that healthy, I will include flax seed ground in my food processor to ameliorate the ill effects."
2572,B000EGX2EG,A27UE9HJRZ22YI,"Louie's Mom ""Compulsive Reader""",12,12,2,1246838400,"Tastes great but pkg says ""Made in China"" so I won't buy it again",Given the recent issues with products made in China I have decided to not buy any food products from there so I won't be buying anymore of this snack.  If they ever switch to made in the U.S. I'll buy it again as I did like it.
2573,B000EGX2EG,A1KLA02LZXAT46,Dandelion,11,11,1,1255651200,"""Health food"" from China? Doubtful","This product is made in China.  I would not believe any claims they make regarding allergy safety and vegan/kosher.  Considering Mrs. May's markets itself as a healthy product, I was shocked when I glanced at the back and noticed this product was made in China. China has proven that we can not trust their manufacturing practices. Unsafe toys, dog food, and now we're supposed to trust them making our health food?<br /><br />Not to mention the carbon footprint created by shipping something halfway around the world. I will not buy this product anymore."
